Date,spy,ko,pep,usdx
2019-07-30,-0.0024576870130823903,-0.005013636629197123,-0.00801485933955869,0.00010201576864480276
2019-07-31,-0.011000966085863094,-0.020498756420016126,-0.0206751944705795,0.0047819554118503005
2019-08-01,-0.00874583090340136,-0.011466096494631983,-0.005255963029779638,-0.001320372504427066
2019-08-02,-0.00755772798442,0.00574935734070562,0.006116128153227704,-0.0029518156572877624
2019-08-05,-0.030534770026058825,-0.01307942251720921,-0.027902692484596318,-0.006134973013194671
2019-08-06,0.013925568792014533,0.011932259020555499,0.016344779187505275,0.0013324171012161071
2019-08-07,0.0005907021342938342,0.01725966744206048,0.01046291311361182,-0.0009222354369379221
2019-08-08,0.019429852348290835,0.009544618239695001,0.013139213478244262,0.000819858926365172
2019-08-09,-0.00683494395163635,-0.0050418028369938975,-0.006742401096443836,-0.001332631865568523
2019-08-12,-0.01224761949582884,-0.004126798594344909,-0.0019458214864395932,-0.0011289641791076938
2019-08-13,0.015431867388685258,0.005623351125780014,0.012234840469347034,0.004405973791930665
2019-08-14,-0.030013616474040796,-0.009578432853678653,-0.00625369144112821,0.0018386145055329314
2019-08-15,0.0026382353676937635,0.016470710394737867,0.012315365768296279,0.0015296135953325337
2019-08-16,0.014647013956558666,0.009974066637683672,0.007924588764940458,0.0
2019-08-19,0.011976013270878664,0.005133001622394481,0.006128837315537643,0.002137504877720227
2019-08-20,-0.007692142341574257,-0.01492161189918084,-0.003854655238526101,-0.0016281272749836817
2019-08-21,0.008102749879968656,0.004074740764810383,0.0021179398092438357,0.0011196561531680847
2019-08-22,-0.0003079957325142961,0.007183211777649959,0.002415226179973197,-0.0013234071459158436
2019-08-23,-0.026023084688146538,-0.013859663054097504,-0.018180135536686518,-0.00541341177883454
2019-08-26,0.010997608839484072,0.01477685695865322,0.02628829094077898,0.004496251583173567
2019-08-27,-0.003931300390924077,0.0032947909115726027,0.007597772717512493,-0.0008160121863206838
2019-08-28,0.0070167258942246055,0.007102031640864123,0.003185858472411786,0.0021405551769712607
2019-08-29,0.012692327056871509,-0.0010895007269848041,0.006121007586425669,0.0030500537054619433
2019-08-30,-0.0004442809789952159,-0.00018159349567296816,0.005205946347886753,0.004153336589750415
2019-09-03,-0.005864605460436229,0.00471271390239094,0.005324960958351747,0.00030321706440593907
2019-09-04,0.011286575483894948,0.008463243111186533,0.012219261838645346,-0.005065867120075074
2019-09-05,0.01277329642266682,-0.011723578899375977,-0.0161577669270457,-0.0004063119634158585
2019-09-06,0.0007720400166156069,0.00199369022828817,0.010170072455376614,-0.0002032954493865235
2019-09-09,0.0005030023779173035,-0.012938653108989461,-0.007086105689195868,-0.0011186314419722764
2019-09-10,-0.0002348637168329265,-0.0022034894127817475,-0.003966867784551371,0.0005086521812793872
2019-09-11,0.007086350093573224,0.006778397889514117,0.0036735809822033274,0.0032490605226349663
2019-09-12,0.003457569706410316,0.006188770512425196,0.006797000755778425,-0.003452521391146258
2019-09-13,-0.0006640979993096192,-0.008259332344163527,-0.006210513143011228,-0.0005086780639868212
2019-09-16,-0.003093356136828549,-0.005544364775871298,-0.011499395881740933,0.0039611994551330635
2019-09-17,0.002528835361422877,0.00517566342305195,0.006060995856267455,-0.003961199455132959
2019-09-18,0.0005980563077434329,-0.00018424234172910228,-0.001474869505203908,0.0034541976520513214
2019-09-19,-6.696365466031717e-05,0.00533333538194766,-0.0001478270310588332,-0.0033524879191186474
2019-09-20,-0.004735928460869831,-0.011251652978829739,-0.005699535834215741,0.0024393293389793013
2019-09-23,-0.00023437572105700625,0.0042571708931835,0.005404383035084669,0.0009131585801393265
2019-09-24,-0.007877948234072544,0.0029510059724709844,-0.0005908191490412272,-0.002640421388617224
2019-09-25,0.0058971405172634815,-0.002397063497802775,-0.001996548307471026,0.007092993435774775
2019-09-26,-0.002085054265161561,0.004053081140427965,0.0046524898967562935,0.0017149882533332049
2019-09-27,-0.005401735560276801,-0.001471774137105154,-0.0008844044986581966,-0.0010084558566931963
2019-09-30,0.004626691797904106,0.002390732591220709,0.011001067764732909,0.002720507960061469
2019-10-01,-0.011965724505638726,0.0038501930521061068,0.0019673685333249378,-0.0025187661990677145
2019-10-02,-0.017822553990077383,-0.02914917978990223,-0.02528593517801151,-0.0009082741576337149
2019-10-03,0.008159334603233506,0.014216476839935516,0.02935444474915784,-0.0018191041275906017
2019-10-04,0.01344147049866509,0.012917897225817137,0.01689409017411375,-0.0005059245539288802
2019-10-07,-0.004324368895991052,-0.012360708656821649,-0.013926045536985805,0.001820023852667955
2019-10-08,-0.015646427075542996,-0.005397861589975038,-0.007983113094072741,0.001514173084516282
2019-10-09,0.00945153192713828,0.00465490123718887,0.004434732655687147,-0.00020172140541462153
2019-10-10,0.006741012932574615,-0.0031630899683642274,0.00029017906788737487,-0.004145015875675361
2019-10-11,0.010313602970714207,-0.006731476033416279,-0.0018144753932800514,-0.004162190956407235
2019-10-14,-0.001114399745847846,0.0,-0.0013816385086442965,0.001524715888616756
2019-10-15,0.009851316964554421,0.003932057758953081,-0.008181606063630461,-0.0016264721939960077
2019-10-16,-0.001607091982191981,-0.0003736278234772019,0.0006597787953830538,-0.0028527658159559956
2019-10-17,0.002944491984628917,0.005592864255379143,0.003950740732072752,-0.004089582637299097
2019-10-18,-0.0043863727660501785,0.018237544005980853,-0.005197605665033044,-0.003386547770324567
2019-10-21,0.006756276341894782,-0.010090825878917294,-0.0009546567013180913,0.0005138795817415408
2019-10-22,-0.0032721831160055998,-0.007032258151895885,0.0039594307391998245,0.002052725216490631
2019-10-23,0.002905086048762604,0.014564110373623072,0.0057639181633258926,-0.0006153595947385376
2019-10-24,0.0016328462953328511,-0.0005490180212964291,0.0031961139019243954,0.0016401442320135907
2019-10-25,0.00408677452533473,-0.015873698497930137,-0.00910647935173012,0.002046502081018899
2019-10-28,0.005620388553130141,-0.003354237208200114,-0.000512422158140131,-0.0007157799109669424
2019-10-29,-0.0002965764003881094,-0.002991360340956348,-0.003594451510931213,-0.0007162926188557948
2019-10-30,0.0030624572020196998,0.009874369231036916,0.006007771376597627,-0.00040955170752591836
2019-10-31,-0.0026666840964680943,0.00904328320643261,0.0019703642595989674,-0.0030769568046334138
2019-11-01,0.009221116634733118,-0.009784878421589826,-0.0017512430791960553,-0.0011305886647711926
2019-11-04,0.0040099028723093845,-0.01420069836635069,-0.013010568836327932,0.002772831275553376
2019-11-05,-0.0011071176527331324,-0.013641582417840687,-0.008544713774343633,0.0048084517170082835
2019-11-06,0.00022827919587436866,0.007222746451637239,0.0032035978537365306,-0.0003062972375773831
2019-11-07,0.0035103069793676767,-0.00970588497462217,-0.008365808165633834,0.0019379112082973135
2019-11-08,0.002463169937014535,-0.0015310920109851097,-0.001426055784974148,0.002137504877720227
2019-11-11,-0.0019115235625299415,-0.007111975314788806,-0.005574120284771836,-0.0015263450368287173
2019-11-12,0.0021056541654497986,-0.002511206244956742,-0.0031017737876616065,0.001119542261623349
2019-11-13,0.00032374790046623076,0.013446442656198728,0.009876830734654276,0.0006101809005178846
2019-11-14,0.001454624176583553,0.004188986161632905,0.00030004093873824887,-0.0021370697353896044
2019-11-15,0.00721035758651835,0.0007596477595402494,0.0035936781042450808,-0.0016313590396361444
2019-11-18,0.0007374080562077892,0.006811882302982527,0.0018664896927191256,-0.002145146984210623
2019-11-19,-0.00028859956843648506,0.0009422704560456651,0.003797045433365042,0.0007155604116033268
2019-11-20,-0.0037256901144289358,0.002634000725512806,-0.006186733768482057,0.0007150487510028528
2019-11-21,-0.0016101339975427128,-0.00489720426332551,0.0012703145479776435,0.000612469998264637
2019-11-22,0.002221412491590959,0.001320933081767176,0.0011940729417375397,0.002853347366793373
2019-11-25,0.0077203788789669495,0.0035762711815584304,-0.0017917719966559123,0.0005087039398503812
2019-11-26,0.0022631551609187564,0.012696462815994165,0.013876278873452476,-0.0007122114045053861
2019-11-27,0.004447595188579014,0.0009270682708825062,0.001546259749336164,0.0016272113742997409
2019-11-29,-0.0037157687458867924,-0.00280498637201451,-0.0005889010285354702,-0.00142370390964475
2019-12-02,-0.008531123064623216,0.006532770972379651,0.00036813517098368084,-0.0041808661160609665
2019-12-03,-0.006728991871863949,0.0009299382885617004,-0.003095598506610249,-0.0012270221122121542
2019-12-04,0.0061512140826532336,0.009066451834655048,0.013491959559340943,-0.0009211970370645112
2019-12-05,0.0017965515600731976,-0.0018436160704800768,-3.671874692186301e-05,-0.00246076057102523
2019-12-06,0.009092625041789053,0.004235246790941922,0.007453348384488906,0.002972615435067598
2019-12-09,-0.0031494312978712522,-0.006452082046045389,-0.0014568958924780031,-0.0006142885390111692
2019-12-10,-0.00111537055169965,-0.005564082996824989,-0.006510034937786087,-0.0023583268960564625
2019-12-11,0.002834772620209099,0.003342163498164921,0.006072310984128124,-0.0025697705521583207
2019-12-12,0.00858186740544101,0.0035156705548785496,0.0005834041186408738,0.002467084489092802
2019-12-13,0.000598818008601013,0.005158330989827076,0.005524845992307329,-0.0023642233070768786
2019-12-16,0.006846605649345572,0.0,-0.00640011075737969,-0.001029638427258675
2019-12-17,0.00021886155027893303,0.0,-0.006514615177053292,0.0014412128346793487
2019-12-18,6.290110909550562e-05,-0.009415686800754629,-0.0014698240538470824,0.002055334962721688
2019-12-19,0.004090548979789624,0.00757655770390211,0.0036705173383208244,0.00010259720526384372
2019-12-20,0.004374572194959265,0.011895139018810938,0.010568970926617337,0.0029723890034826007
2019-12-23,0.0015266709730635552,-0.001092153529071288,-0.006400980400136046,-0.0005118024543353672
2019-12-24,3.1136407849509165e-05,-0.0036489676624909756,-0.001095319286813766,-0.00010242318338562411
2019-12-26,0.005309217112569594,0.005650273902863575,-0.0014619019667753423,-0.000614681320776069
2019-12-27,-0.0002476988752189865,0.0059799215265849874,0.006199254982084787,-0.006889114572020835
2019-12-30,-0.005528766991304803,-0.0014463600051366672,-0.005321807834097919,-0.001858931743237913
2019-12-31,0.002426689424957174,0.001446360005136753,-0.0010236495894190075,-0.0036244898488808513
2020-01-02,0.009308200346873352,-0.006525235981306957,-0.006238653409097559,0.004760918634158697
2020-01-03,-0.007600937253229174,-0.005470503360263589,-0.0013999755320193085,-0.00010327984415574736
2020-01-06,0.00380754037035953,-0.0003658344542279989,0.003826483598925594,-0.0017569967185531493
2020-01-07,-0.002815430158436948,-0.007712021607071833,-0.015842709145389346,0.003201708756683483
2020-01-08,0.0053152329324630855,0.0018414997830339195,0.005135474156879443,0.003294214264470894
2020-01-09,0.006757838544421189,0.01805133749591122,0.0006680819203607139,0.001540374081053393
2020-01-10,-0.0028818668223555537,0.0034273624181693657,-0.0019307787465600394,-0.0009239396891402586
2020-01-13,0.006853980358217272,0.010747151344144968,0.014757068412503472,-0.00010273880423501726
2020-01-14,-0.0015259606107675527,-0.0023186848377707552,0.002341237938944351,0.00020546705429241687
2020-01-15,0.0022572482591122493,0.012422537960032108,0.017025945041208388,-0.0014388428510839087
2020-01-16,0.008283859551247453,0.002114116977836095,0.002941270274648156,0.000925174432261699
2020-01-17,0.003107769917786192,0.0021095062976599116,0.011749250274233437,0.0029754386603104773
2020-01-21,-0.0019600068761406117,0.004031261636293853,0.004238529186954684,-0.0008199429720924455
2020-01-22,0.00012075084767405108,0.0076669270442933255,0.010657854471511446,0.0
2020-01-23,0.0011461136908734284,0.003811643660843741,0.0018812384414563087,0.0016392141884711308
2020-01-24,-0.008932756993678957,-0.002597342250364069,-0.00509481421840534,0.0016364535918099031
2020-01-27,-0.016159223118296522,-0.0034734266958974234,-0.0054724575387125555,0.0011235444900128861
2020-01-28,0.010424684985997034,-0.008210407003303983,0.002108300369510726,0.0006122824959291072
2020-01-29,-0.0008264552925281338,0.0,-0.004996724057288603,-0.00030609438673345773
2020-01-30,0.0032399952258406464,0.0319351344534764,0.014708126716940806,-0.0012253153459300177
2020-01-31,-0.018324835399118652,-0.007845745639259267,-0.012663994961769438,-0.004916565795280975
2020-02-03,0.007401157594834812,0.0030774539218498187,0.0034439337275767325,0.004201078538817561
2020-02-04,0.015126324087769866,0.004428452445580118,0.0049699769736803075,0.0016346144931978252
2020-02-05,0.011481686779475763,0.00017007980091975522,0.00751251503221968,0.0031595354759889898
2020-02-06,0.003359537939061869,0.002376049490612076,0.0002077894276468668,0.002337789964017686
2020-02-07,-0.005344191381144075,0.0033846652717165987,0.007179833638995353,0.0018257465756925959
2020-02-10,0.007437726181109354,0.009416437957024485,0.001992998969518222,0.001518926161673082
2020-02-11,0.0017316158849580284,-0.0026812106640872473,0.002879320495170855,-0.0011136483930240843
2020-02-12,0.006422090923064646,-0.0030254311161141993,0.0,0.0033372314324503645
2020-02-13,-0.0010676805206031954,0.0033608499683304774,0.0026661112186885474,0.0002018639496980783
2020-02-14,0.0016009018517324153,0.005687620680227346,0.003543793739733545,0.0005045971260188074
2020-02-18,-0.002580419163043249,-0.00703047587667969,-0.009501168072473417,0.003424279051060143
2020-02-19,0.0047699729531568355,0.004023454857865968,-0.0004809113105793872,0.0014066051888710213
2020-02-20,-0.004116822797032033,-0.0008369426868475059,-0.0025459756655941313,0.0027072184861321323
2020-02-21,-0.010351485745027396,0.006842040964061156,0.004742409113266307,-0.006126676075756423
2020-02-24,-0.03372797290779558,-0.02492138491297988,-0.0222548084045871,0.0003021785853846842
2020-02-25,-0.030770494752230666,-0.01425295288439801,-0.010855176431515526,-0.0032280840235715614
2020-02-26,-0.0036851574523226343,-0.003812230250541039,0.006217251344702055,0.0003030638919179913
2020-02-27,-0.045951660588420234,-0.0474626681430514,-0.04031436450046849,-0.005672599810777739
2020-02-28,-0.004210273626499762,-0.02656510640716837,-0.03234237368066402,-0.003154148094629094
2020-03-02,0.04239495166756924,0.04442745462364841,0.04117620610173529,-0.007877647280893692
2020-03-03,-0.029050239096663932,0.002500466851679091,-0.01464367846387307,-0.002159263418418368
2020-03-04,0.041173641058796596,0.049757874389930054,0.049007972997781285,0.0019537752536019633
2020-03-05,-0.03380661983053711,-0.03770103995116934,-0.023861991569218678,-0.005356385423915853
2020-03-06,-0.016669566030788625,-0.026430192953877718,-0.006101115548497052,-0.00902639071155808
2020-03-09,-0.08131244758051247,-0.06350144425012463,-0.053112725395595334,-0.011003468953308716
2020-03-10,0.05045042373750546,0.03412009293158701,0.030119631769171172,0.015786246966343988
2020-03-11,-0.049976750418087,-0.02739381545223545,-0.03327447077217051,0.001036683392819497
2020-03-12,-0.10056867124757171,-0.10172787328650547,-0.11772523276236346,0.009897998819150069
2020-03-13,0.08202800747750495,0.036130702164923735,0.09983976330783126,0.013046752908227162
2020-03-16,-0.1158865107524438,-0.06852146718156867,-0.11954005776489944,-0.0067060165391842055
2020-03-17,0.05258503105453971,0.04154651459488047,0.12165636799337276,0.015075972359764923
2020-03-18,-0.05195972356603042,-0.05064678091727515,-0.05471115156035727,0.01574209840111209
2020-03-19,0.0021225871296337616,-0.06970954062727734,-0.030053541916065307,0.015692735027299457
2020-03-20,-0.044050287828035196,-0.08816393726529498,-0.12135817145622879,0.0005836906290763782
2020-03-23,-0.0259007505741511,-0.01951008056730631,0.011955599154830037,-0.003214671659135032
2020-03-24,0.08673103699948681,0.04909432212173803,0.0791207557408323,-0.007344693602503864
2020-03-25,0.014859156761107219,0.05330654857294198,-0.011840734896498735,-0.006805044347558383
2020-03-26,0.05674875200107466,0.06241823730954057,0.06670295516645561,-0.01626219180094399
2020-03-27,-0.03023810613028641,-0.03398721246277024,0.0016616436348797351,-0.010617374803561131
2020-03-30,0.03195940978764339,0.04989088737643413,0.04082865818491988,0.00820047669237915
2020-03-31,-0.015017497457222228,-0.01680712311952946,-0.04382180372402251,-0.0013115801831416923
2020-04-01,-0.04604913040587159,-0.04933260591463976,-0.01662335171186592,0.006239906653357665
2020-04-02,0.02281322598077783,0.042529875968464366,0.0474506911517689,0.0051038603675523705
2020-04-03,-0.014559854283612809,-0.0027341996667217994,0.005876528084430514,0.0039848779730313096
2020-04-06,0.06500680187720025,0.06278307720078186,0.05138949268591422,0.001093065225506391
2020-04-07,0.001018880709256669,-0.0034342081090812334,-0.005197899166896614,-0.0070763146128082245
2020-04-08,0.03301725761134626,0.02777659438774249,0.016192358984663514,0.0013992944349989708
2020-04-09,0.015103102619234043,0.024376362892994538,0.007662316708772571,-0.0060108987368511415
2020-04-13,-0.00917224573544191,-0.04316319320377826,-0.02071752401161796,-0.001709641620417164
2020-04-14,0.029066199507653986,0.04152903624099397,0.05579085930971607,-0.0046408385293312685
2020-04-15,-0.021477091444430114,-0.027143378417306414,-0.02465107326182457,0.005747428971737732
2020-04-16,0.004812707916337549,-0.010769750472929843,0.00450739559934914,0.005714584712106837
2020-04-17,0.026656932864698384,0.020177267256400434,0.013983218733675978,-0.002502378594773782
